dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS
22/6/2021,3,0,6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,registered,462,3.99,1.24
22/6/2021,3,0,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,registered,447,3.99,1.24
22/6/2021,3,0,6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,registered,280,3.99,1.24
22/6/2021,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,registered,230,3.99,1.24
22/6/2021,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,registered,216,3.99,1.24
22/6/2021,3,0,6,22,0,3,1,2,0.72,0.697,0.79,0.194,registered,123,3.99,1.24
22/6/2021,3,0,6,23,0,3,1,2,0.72,0.697,0.79,0.2239,registered,91,3.99,1.24
23/6/2021,3,0,6,0,0,4,1,1,0.72,0.697,0.79,0.2239,registered,44,3.99,1.24
23/6/2021,3,0,6,1,0,4,1,1,0.72,0.697,0.74,0.2239,registered,26,3.99,1.24
23/6/2021,3,0,6,2,0,4,1,1,0.72,0.697,0.74,0.2239,registered,4,3.99,1.24
23/6/2021,3,0,6,3,0,4,1,2,0.72,0.697,0.74,0.1642,registered,4,3.99,1.24
23/6/2021,3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,registered,7,3.99,1.24
23/6/2021,3,0,6,5,0,4,1,1,0.72,0.697,0.74,0.1642,registered,22,3.99,1.24
23/6/2021,3,0,6,6,0,4,1,1,0.72,0.697,0.74,0.1642,registered,92,3.99,1.24
23/6/2021,3,0,6,7,0,4,1,2,0.72,0.697,0.74,0.1343,registered,301,3.99,1.24
23/6/2021,3,0,6,8,0,4,1,2,0.74,0.697,0.7,0.194,registered,412,3.99,1.24
23/6/2021,3,0,6,9,0,4,1,2,0.74,0.697,0.7,0.1343,registered,194,3.99,1.24
23/6/2021,3,0,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,registered,88,3.99,1.24
23/6/2021,3,0,6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,registered,108,3.99,1.24
23/6/2021,3,0,6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,registered,130,3.99,1.24
23/6/2021,3,0,6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,registered,149,3.99,1.24
23/6/2021,3,0,6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,registered,103,3.99,1.24
23/6/2021,3,0,6,15,0,4,1,2,0.76,0.697,0.52,0.3582,registered,127,3.99,1.24
23/6/2021,3,0,6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,registered,217,3.99,1.24
23/6/2021,3,0,6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,registered,495,3.99,1.24
23/6/2021,3,0,6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,registered,483,3.99,1.24
23/6/2021,3,0,6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,registered,344,3.99,1.24
23/6/2021,3,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,registered,277,3.99,1.24
23/6/2021,3,0,6,21,0,4,1,1,0.7,0.6667,0.74,0.194,registered,188,3.99,1.24
23/6/2021,3,0,6,22,0,4,1,2,0.7,0.6667,0.74,0.2239,registered,139,3.99,1.24
23/6/2021,3,0,6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,registered,90,3.99,1.24
24/6/2021,3,0,6,0,0,5,1,1,0.68,0.6364,0.79,0.194,registered,53,3.99,1.24
24/6/2021,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,registered,20,3.99,1.24
24/6/2021,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,registered,10,3.99,1.24
24/6/2021,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,registered,4,3.99,1.24
24/6/2021,3,0,6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,registered,8,3.99,1.24
24/6/2021,3,0,6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,registered,18,3.99,1.24
24/6/2021,3,0,6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,registered,87,3.99,1.24
24/6/2021,3,0,6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,registered,247,3.99,1.24
24/6/2021,3,0,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,registered,439,3.99,1.24
24/6/2021,3,0,6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,registered,203,3.99,1.24
24/6/2021,3,0,6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,registered,102,3.99,1.24
24/6/2021,3,0,6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,registered,147,3.99,1.24
24/6/2021,3,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,registered,150,3.99,1.24
24/6/2021,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,registered,178,3.99,1.24
24/6/2021,3,0,6,14,0,5,1,1,0.78,0.697,0.43,0.2836,registered,162,3.99,1.24
24/6/2021,3,0,6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,registered,147,3.99,1.24
24/6/2021,3,0,6,16,0,5,1,1,0.8,0.697,0.33,0.4179,registered,247,3.99,1.24
24/6/2021,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,registered,472,3.99,1.24
24/6/2021,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,registered,365,3.99,1.24
24/6/2021,3,0,6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,registered,293,3.99,1.24
24/6/2021,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,registered,222,3.99,1.24
24/6/2021,3,0,6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,registered,183,3.99,1.24
24/6/2021,3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0,registered,126,3.99,1.24
24/6/2021,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,registered,139,3.99,1.24
25/6/2021,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,registered,97,3.99,1.24
25/6/2021,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,registered,75,3.99,1.24
25/6/2021,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,registered,51,3.99,1.24
25/6/2021,3,0,6,3,0,6,0,1,0.64,0.6212,0.57,0.194,registered,21,3.99,1.24
25/6/2021,3,0,6,4,0,6,0,1,0.64,0.6212,0.57,0.194,registered,4,3.99,1.24
25/6/2021,3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,registered,8,3.99,1.24
25/6/2021,3,0,6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,registered,17,3.99,1.24
25/6/2021,3,0,6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,registered,35,3.99,1.24
25/6/2021,3,0,6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,registered,85,3.99,1.24
25/6/2021,3,0,6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,registered,139,3.99,1.24
25/6/2021,3,0,6,10,0,6,0,1,0.72,0.6515,0.45,0.194,registered,203,3.99,1.24
25/6/2021,3,0,6,11,0,6,0,1,0.74,0.6667,0.42,0,registered,209,3.99,1.24
25/6/2021,3,0,6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,registered,252,3.99,1.24
25/6/2021,3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,registered,231,3.99,1.24
25/6/2021,3,0,6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,registered,232,3.99,1.24
25/6/2021,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0,registered,235,3.99,1.24
25/6/2021,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,registered,235,3.99,1.24
25/6/2021,3,0,6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,registered,247,3.99,1.24
25/6/2021,3,0,6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,registered,199,3.99,1.24
25/6/2021,3,0,6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,registered,254,3.99,1.24
25/6/2021,3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.194,registered,195,3.99,1.24
25/6/2021,3,0,6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,registered,140,3.99,1.24
25/6/2021,3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.194,registered,126,3.99,1.24
25/6/2021,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,registered,130,3.99,1.24
26/6/2021,3,0,6,0,0,0,0,1,0.64,0.6212,0.53,0,registered,85,3.99,1.24
26/6/2021,3,0,6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,registered,73,3.99,1.24
26/6/2021,3,0,6,2,0,0,0,1,0.62,0.6212,0.57,0.1045,registered,70,3.99,1.24
26/6/2021,3,0,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,registered,22,3.99,1.24
26/6/2021,3,0,6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,registered,8,3.99,1.24
26/6/2021,3,0,6,5,0,0,0,1,0.6,0.6061,0.64,0,registered,9,3.99,1.24
26/6/2021,3,0,6,6,0,0,0,1,0.6,0.6061,0.64,0,registered,13,3.99,1.24
26/6/2021,3,0,6,7,0,0,0,1,0.62,0.6061,0.61,0,registered,27,3.99,1.24
26/6/2021,3,0,6,8,0,0,0,1,0.64,0.6212,0.61,0.194,registered,78,3.99,1.24
26/6/2021,3,0,6,9,0,0,0,1,0.66,0.6212,0.54,0.0896,registered,131,3.99,1.24
26/6/2021,3,0,6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,registered,196,3.99,1.24
26/6/2021,3,0,6,11,0,0,0,1,0.72,0.6515,0.45,0.1343,registered,219,3.99,1.24
26/6/2021,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,registered,268,3.99,1.24
26/6/2021,3,0,6,13,0,0,0,1,0.74,0.6515,0.4,0,registered,245,3.99,1.24
26/6/2021,3,0,6,14,0,0,0,1,0.74,0.6515,0.4,0.1343,registered,246,3.99,1.24
26/6/2021,3,0,6,15,0,0,0,1,0.74,0.6515,0.4,0,registered,229,3.99,1.24
26/6/2021,3,0,6,16,0,0,0,1,0.74,0.6667,0.42,0.194,registered,278,3.99,1.24
26/6/2021,3,0,6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,registered,243,3.99,1.24
26/6/2021,3,0,6,18,0,0,0,2,0.72,0.6515,0.45,0.2537,registered,265,3.99,1.24
26/6/2021,3,0,6,19,0,0,0,2,0.72,0.6667,0.48,0.1343,registered,228,3.99,1.24
26/6/2021,3,0,6,20,0,0,0,2,0.7,0.6515,0.48,0.1045,registered,158,3.99,1.24
26/6/2021,3,0,6,21,0,0,0,2,0.7,0.6515,0.54,0.1045,registered,135,3.99,1.24
26/6/2021,3,0,6,22,0,0,0,1,0.7,0.6515,0.51,0,registered,95,3.99,1.24
26/6/2021,3,0,6,23,0,0,0,1,0.7,0.6515,0.54,0.0896,registered,64,3.99,1.24
27/6/2021,3,0,6,0,0,1,1,3,0.64,0.6061,0.73,0.2836,registered,25,3.99,1.24
27/6/2021,3,0,6,1,0,1,1,2,0.62,0.5909,0.78,0.1343,registered,11,3.99,1.24
27/6/2021,3,0,6,2,0,1,1,3,0.62,0.5909,0.78,0.1343,registered,3,3.99,1.24
27/6/2021,3,0,6,3,0,1,1,3,0.62,0.5909,0.78,0.1343,registered,2,3.99,1.24
27/6/2021,3,0,6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,registered,8,3.99,1.24
27/6/2021,3,0,6,5,0,1,1,2,0.62,0.5758,0.83,0.1642,registered,21,3.99,1.24
27/6/2021,3,0,6,6,0,1,1,2,0.62,0.5909,0.78,0.1642,registered,90,3.99,1.24
27/6/2021,3,0,6,7,0,1,1,2,0.64,0.6061,0.73,0.2239,registered,247,3.99,1.24
27/6/2021,3,0,6,8,0,1,1,1,0.66,0.6212,0.74,0.194,registered,418,3.99,1.24
27/6/2021,3,0,6,9,0,1,1,2,0.72,0.6667,0.54,0,registered,150,3.99,1.24
27/6/2021,3,0,6,10,0,1,1,2,0.72,0.6667,0.54,0.1343,registered,95,3.99,1.24
27/6/2021,3,0,6,11,0,1,1,2,0.7,0.6515,0.58,0,registered,95,3.99,1.24
27/6/2021,3,0,6,12,0,1,1,2,0.72,0.6667,0.54,0,registered,130,3.99,1.24
27/6/2021,3,0,6,13,0,1,1,2,0.72,0.6667,0.58,0.2239,registered,127,3.99,1.24
27/6/2021,3,0,6,14,0,1,1,2,0.72,0.6667,0.58,0.0896,registered,100,3.99,1.24
27/6/2021,3,0,6,15,0,1,1,2,0.74,0.6818,0.55,0,registered,126,3.99,1.24
27/6/2021,3,0,6,16,0,1,1,1,0.74,0.6818,0.55,0.1045,registered,222,3.99,1.24
27/6/2021,3,0,6,17,0,1,1,1,0.74,0.6818,0.55,0.1343,registered,514,3.99,1.24
27/6/2021,3,0,6,18,0,1,1,1,0.74,0.6667,0.51,0,registered,512,3.99,1.24
27/6/2021,3,0,6,19,0,1,1,1,0.72,0.6818,0.62,0.194,registered,340,3.99,1.24
27/6/2021,3,0,6,20,0,1,1,1,0.7,0.6515,0.65,0.1045,registered,251,3.99,1.24
27/6/2021,3,0,6,21,0,1,1,1,0.7,0.6515,0.65,0,registered,190,3.99,1.24
27/6/2021,3,0,6,22,0,1,1,1,0.68,0.6364,0.69,0,registered,112,3.99,1.24
27/6/2021,3,0,6,23,0,1,1,1,0.68,0.6364,0.69,0,registered,65,3.99,1.24
28/6/2021,3,0,6,0,0,2,1,2,0.66,0.6061,0.78,0.1343,registered,25,3.99,1.24
28/6/2021,3,0,6,1,0,2,1,1,0.66,0.6212,0.74,0,registered,8,3.99,1.24
28/6/2021,3,0,6,2,0,2,1,2,0.66,0.6212,0.74,0,registered,9,3.99,1.24
28/6/2021,3,0,6,3,0,2,1,2,0.66,0.6212,0.74,0,registered,2,3.99,1.24
28/6/2021,3,0,6,4,0,2,1,1,0.66,0.6212,0.74,0,registered,7,3.99,1.24
28/6/2021,3,0,6,5,0,2,1,1,0.66,0.6061,0.78,0,registered,20,3.99,1.24
28/6/2021,3,0,6,6,0,2,1,1,0.66,0.6061,0.83,0.1642,registered,117,3.99,1.24
28/6/2021,3,0,6,7,0,2,1,1,0.68,0.6364,0.83,0.194,registered,320,3.99,1.24
28/6/2021,3,0,6,8,0,2,1,1,0.7,0.6667,0.79,0.1642,registered,417,3.99,1.24
28/6/2021,3,0,6,9,0,2,1,1,0.74,0.697,0.7,0,registered,208,3.99,1.24
28/6/2021,3,0,6,10,0,2,1,1,0.8,0.7424,0.49,0.1642,registered,112,3.99,1.24
28/6/2021,3,0,6,11,0,2,1,1,0.82,0.7576,0.46,0,registered,118,3.99,1.24
28/6/2021,3,0,6,12,0,2,1,1,0.84,0.7727,0.47,0.2239,registered,161,3.99,1.24
28/6/2021,3,0,6,13,0,2,1,1,0.84,0.7576,0.44,0,registered,156,3.99,1.24
28/6/2021,3,0,6,14,0,2,1,1,0.86,0.7879,0.44,0.2239,registered,117,3.99,1.24
28/6/2021,3,0,6,15,0,2,1,1,0.86,0.7879,0.41,0,registered,127,3.99,1.24
28/6/2021,3,0,6,16,0,2,1,1,0.86,0.803,0.47,0.2836,registered,220,3.99,1.24
28/6/2021,3,0,6,17,0,2,1,3,0.82,0.7879,0.56,0.2836,registered,509,3.99,1.24
28/6/2021,3,0,6,18,0,2,1,3,0.8,0.7576,0.55,0.2985,registered,436,3.99,1.24
28/6/2021,3,0,6,19,0,2,1,2,0.74,0.6818,0.58,0.4627,registered,255,3.99,1.24
28/6/2021,3,0,6,20,0,2,1,1,0.74,0.6818,0.62,0,registered,246,3.99,1.24
28/6/2021,3,0,6,21,0,2,1,1,0.74,0.697,0.66,0.2836,registered,164,3.99,1.24
28/6/2021,3,0,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,registered,104,3.99,1.24
28/6/2021,3,0,6,23,0,2,1,1,0.7,0.6515,0.7,0.2836,registered,58,3.99,1.24
29/6/2021,3,0,6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,registered,25,3.99,1.24
29/6/2021,3,0,6,1,0,3,1,1,0.68,0.6364,0.79,0.2985,registered,18,3.99,1.24
29/6/2021,3,0,6,2,0,3,1,1,0.66,0.6061,0.83,0.2239,registered,9,3.99,1.24
29/6/2021,3,0,6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,registered,3,3.99,1.24
29/6/2021,3,0,6,4,0,3,1,1,0.66,0.6061,0.83,0.1045,registered,5,3.99,1.24
29/6/2021,3,0,6,5,0,3,1,1,0.64,0.5758,0.83,0.194,registered,19,3.99,1.24
29/6/2021,3,0,6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,registered,104,3.99,1.24
29/6/2021,3,0,6,7,0,3,1,1,0.7,0.6515,0.54,0.2239,registered,318,3.99,1.24
29/6/2021,3,0,6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,registered,499,3.99,1.24
29/6/2021,3,0,6,9,0,3,1,1,0.72,0.6515,0.45,0.3881,registered,189,3.99,1.24
29/6/2021,3,0,6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,registered,95,3.99,1.24
29/6/2021,3,0,6,11,0,3,1,1,0.76,0.6667,0.35,0.2239,registered,117,3.99,1.24
29/6/2021,3,0,6,12,0,3,1,1,0.76,0.6667,0.35,0.2537,registered,188,3.99,1.24
29/6/2021,3,0,6,13,0,3,1,1,0.8,0.697,0.31,0.3284,registered,186,3.99,1.24
29/6/2021,3,0,6,14,0,3,1,1,0.8,0.697,0.31,0.194,registered,138,3.99,1.24
29/6/2021,3,0,6,15,0,3,1,1,0.82,0.7121,0.3,0.1642,registered,146,3.99,1.24
29/6/2021,3,0,6,16,0,3,1,1,0.82,0.7121,0.3,0.4179,registered,268,3.99,1.24
29/6/2021,3,0,6,17,0,3,1,1,0.82,0.7121,0.26,0.4179,registered,492,3.99,1.24
29/6/2021,3,0,6,18,0,3,1,1,0.8,0.697,0.29,0.2985,registered,510,3.99,1.24
29/6/2021,3,0,6,19,0,3,1,1,0.76,0.6667,0.35,0.3881,registered,341,3.99,1.24
29/6/2021,3,0,6,20,0,3,1,1,0.74,0.6515,0.37,0.2985,registered,264,3.99,1.24
29/6/2021,3,0,6,21,0,3,1,1,0.72,0.6515,0.39,0.2239,registered,195,3.99,1.24
29/6/2021,3,0,6,22,0,3,1,1,0.7,0.6364,0.42,0.194,registered,151,3.99,1.24
29/6/2021,3,0,6,23,0,3,1,1,0.68,0.6364,0.47,0.194,registered,97,3.99,1.24
30/6/2021,3,0,6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,registered,39,3.99,1.24
30/6/2021,3,0,6,1,0,4,1,1,0.64,0.6212,0.53,0.1343,registered,19,3.99,1.24
30/6/2021,3,0,6,2,0,4,1,1,0.62,0.6212,0.57,0.1343,registered,6,3.99,1.24
30/6/2021,3,0,6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,registered,7,3.99,1.24
30/6/2021,3,0,6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,registered,4,3.99,1.24
30/6/2021,3,0,6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,registered,24,3.99,1.24
30/6/2021,3,0,6,6,0,4,1,1,0.6,0.6061,0.64,0.2537,registered,119,3.99,1.24
30/6/2021,3,0,6,7,0,4,1,1,0.62,0.6061,0.61,0.2239,registered,291,3.99,1.24
30/6/2021,3,0,6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,registered,511,3.99,1.24
30/6/2021,3,0,6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,registered,227,3.99,1.24
30/6/2021,3,0,6,10,0,4,1,1,0.72,0.6515,0.42,0.194,registered,97,3.99,1.24
30/6/2021,3,0,6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,registered,122,3.99,1.24
30/6/2021,3,0,6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,registered,183,3.99,1.24
30/6/2021,3,0,6,13,0,4,1,1,0.76,0.6667,0.33,0.194,registered,162,3.99,1.24
30/6/2021,3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.194,registered,117,3.99,1.24
30/6/2021,3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,registered,176,3.99,1.24
30/6/2021,3,0,6,16,0,4,1,1,0.8,0.697,0.26,0.1343,registered,260,3.99,1.24
30/6/2021,3,0,6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,registered,496,3.99,1.24
30/6/2021,3,0,6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,registered,472,3.99,1.24
30/6/2021,3,0,6,19,0,4,1,1,0.74,0.6515,0.33,0.194,registered,366,3.99,1.24
30/6/2021,3,0,6,20,0,4,1,1,0.74,0.6515,0.33,0.194,registered,285,3.99,1.24
30/6/2021,3,0,6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,registered,242,3.99,1.24
30/6/2021,3,0,6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,registered,164,3.99,1.24
30/6/2021,3,0,6,23,0,4,1,1,0.66,0.6212,0.5,0,registered,99,3.99,1.24
1/7/2021,3,0,7,0,0,5,1,1,0.66,0.6212,0.5,0,registered,48,3.99,1.24
1/7/2021,3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0,registered,16,3.99,1.24
1/7/2021,3,0,7,2,0,5,1,1,0.62,0.6061,0.69,0,registered,7,3.99,1.24
1/7/2021,3,0,7,3,0,5,1,1,0.64,0.6212,0.53,0,registered,6,3.99,1.24
1/7/2021,3,0,7,4,0,5,1,1,0.62,0.6212,0.57,0,registered,5,3.99,1.24
1/7/2021,3,0,7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,registered,27,3.99,1.24
1/7/2021,3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,registered,97,3.99,1.24
1/7/2021,3,0,7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,registered,218,3.99,1.24
1/7/2021,3,0,7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,registered,453,3.99,1.24
1/7/2021,3,0,7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,registered,202,3.99,1.24
1/7/2021,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,registered,109,3.99,1.24
1/7/2021,3,0,7,11,0,5,1,1,0.8,0.697,0.26,0,registered,146,3.99,1.24
1/7/2021,3,0,7,12,0,5,1,1,0.8,0.697,0.26,0,registered,180,3.99,1.24
1/7/2021,3,0,7,13,0,5,1,1,0.8,0.6818,0.24,0,registered,209,3.99,1.24
1/7/2021,3,0,7,14,0,5,1,1,0.82,0.697,0.23,0.194,registered,225,3.99,1.24
1/7/2021,3,0,7,15,0,5,1,1,0.82,0.697,0.21,0.2537,registered,299,3.99,1.24
1/7/2021,3,0,7,16,0,5,1,1,0.82,0.697,0.17,0,registered,342,3.99,1.24
1/7/2021,3,0,7,17,0,5,1,1,0.82,0.697,0.21,0.194,registered,362,3.99,1.24
1/7/2021,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,registered,324,3.99,1.24
1/7/2021,3,0,7,19,0,5,1,1,0.78,0.6667,0.25,0.194,registered,238,3.99,1.24
1/7/2021,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,registered,185,3.99,1.24
1/7/2021,3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.194,registered,149,3.99,1.24
1/7/2021,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0,registered,173,3.99,1.24
1/7/2021,3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,registered,96,3.99,1.24
2/7/2021,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,registered,84,3.99,1.24
2/7/2021,3,0,7,1,0,6,0,1,0.66,0.6212,0.54,0,registered,58,3.99,1.24
2/7/2021,3,0,7,2,0,6,0,1,0.64,0.6212,0.53,0,registered,43,3.99,1.24
2/7/2021,3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0,registered,21,3.99,1.24
2/7/2021,3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0,registered,8,3.99,1.24
2/7/2021,3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,registered,13,3.99,1.24
2/7/2021,3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,registered,21,3.99,1.24
2/7/2021,3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0,registered,35,3.99,1.24
2/7/2021,3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0,registered,94,3.99,1.24
2/7/2021,3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,registered,124,3.99,1.24
2/7/2021,3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0,registered,168,3.99,1.24
2/7/2021,3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,registered,213,3.99,1.24
2/7/2021,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,registered,232,3.99,1.24
2/7/2021,3,0,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,registered,226,3.99,1.24
2/7/2021,3,0,7,14,0,6,0,1,0.84,0.7121,0.2,0,registered,215,3.99,1.24
2/7/2021,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,registered,163,3.99,1.24
2/7/2021,3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,registered,192,3.99,1.24
2/7/2021,3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,registered,170,3.99,1.24
2/7/2021,3,0,7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,registered,190,3.99,1.24
2/7/2021,3,0,7,19,0,6,0,1,0.8,0.697,0.33,0.2239,registered,149,3.99,1.24
2/7/2021,3,0,7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,registered,148,3.99,1.24
2/7/2021,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.194,registered,137,3.99,1.24
2/7/2021,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,registered,123,3.99,1.24
2/7/2021,3,0,7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,registered,88,3.99,1.24
3/7/2021,3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,registered,97,3.99,1.24
3/7/2021,3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,registered,55,3.99,1.24
3/7/2021,3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.194,registered,50,3.99,1.24
3/7/2021,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,registered,25,3.99,1.24
3/7/2021,3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,registered,2,3.99,1.24
3/7/2021,3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.194,registered,1,3.99,1.24
3/7/2021,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,registered,3,3.99,1.24
3/7/2021,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.194,registered,22,3.99,1.24
3/7/2021,3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,registered,53,3.99,1.24
3/7/2021,3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,registered,99,3.99,1.24
3/7/2021,3,0,7,10,0,0,0,1,0.74,0.697,0.66,0.1642,registered,133,3.99,1.24
3/7/2021,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,registered,175,3.99,1.24
3/7/2021,3,0,7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,registered,206,3.99,1.24
3/7/2021,3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,registered,173,3.99,1.24
